month,station,datetime,obs_type,obs_value,TMAX_F,country_code
8,16,18650825,0,24,76,4
3,4,18650327,0,24,76,1
7,16,18650720,0,24,76,4
6,13,18650623,0,24,76,4
9,13,18650916,0,24,76,4
5,21,18650514,0,24,76,8
6,26,18650619,0,24,76,12
9,4,18650920,0,24,76,1
6,16,18650616,0,24,76,4
9,13,18650923,0,24,76,4
5,5,18650504,0,24,76,2
6,19,18650611,0,24,76,6
9,28,18650927,0,24,76,13
10,1,18651001,0,24,76,1
5,24,18650503,0,24,76,10
6,19,18650607,0,24,76,6
6,24,18650605,0,24,76,10
10,28,18651008,0,24,76,13
12,3,18651221,0,24,76,1
5,23,18650511,0,24,76,10
10,28,18651011,0,24,76,13
5,6,18650522,0,24,76,3
6,19,18650624,0,24,76,6
9,23,18650913,0,24,76,10
6,13,18650620,0,24,76,4
4,4,18650419,0,24,76,1
7,13,18650718,0,24,76,4
8,23,18650831,0,24,76,10
7,5,18650714,0,24,76,2
7,16,18650711,0,24,76,4
7,13,18650711,0,24,76,4
12,1,18651209,0,24,76,1
12,1,18651210,0,24,76,1
5,6,18650508,0,24,76,3
2,4,18650212,0,24,76,1
4,1,18650417,0,24,76,1
5,23,18650505,0,24,76,10
4,1,18650418,0,24,76,1
9,28,18650909,0,24,76,13
6,16,18650630,0,24,76,4
7,19,18650701,0,24,76,6
9,16,18650910,0,24,76,4
9,6,18650917,0,24,76,3
3,1,18650327,0,24,76,1
6,21,18650602,0,24,76,8
4,23,18650412,0,24,76,10
6,5,18650603,0,24,76,2
10,0,18651003,0,24,76,0
8,5,18650821,0,24,76,2
10,0,18651002,0,24,76,0
5,20,18650504,0,24,76,7
11,3,18651119,0,24,76,1
3,1,18650326,0,24,76,1
10,3,18651016,0,24,76,1
5,20,18650509,0,25,76,7
5,23,18650503,0,25,76,10
5,5,18650511,0,25,76,2
9,23,18650923,0,25,76,10
3,1,18650322,0,25,76,1
12,1,18651225,0,25,76,1
4,5,18650426,0,25,76,2
4,24,18650416,0,25,76,10
7,27,18650704,0,25,76,12
11,3,18651130,0,25,76,1
5,23,18650523,0,25,76,10
6,20,18650624,0,25,76,7
12,1,18651218,0,25,76,1
12,1,18651216,0,25,76,1
11,1,18651111,0,25,76,1
11,1,18651127,0,25,76,1
1,1,18650101,0,25,76,1
4,6,18650417,0,25,76,3
1,1,18650126,0,25,76,1
9,27,18650926,0,25,76,12
5,24,18650516,0,25,76,10
7,20,18650729,0,25,76,7
7,20,18650723,0,25,76,7
6,23,18650613,0,25,77,10
6,5,18650602,0,25,77,2
7,5,18650701,0,25,77,2
2,3,18650223,0,25,77,1
4,1,18650420,0,25,77,1
2,1,18650218,0,25,77,1
7,5,18650723,0,25,77,2
8,21,18650827,0,25,77,8
4,23,18650429,0,25,77,10
5,21,18650504,0,25,77,8
6,6,18650629,0,25,77,3
5,22,18650506,0,25,77,9
5,23,18650515,0,25,77,10
9,22,18650905,0,25,77,9
6,24,18650604,0,25,77,10
4,3,18650420,0,25,77,1
7,20,18650714,0,25,77,7
2,1,18650222,0,25,77,1
7,27,18650714,0,25,77,12
4,23,18650428,0,25,77,10
9,27,18650913,0,25,77,12
3,3,18650302,0,25,77,1
6,16,18650611,0,25,77,4
6,6,18650610,0,25,77,3
6,19,18650613,0,25,77,6
6,5,18650610,0,25,77,2
6,5,18650604,0,25,77,2
6,19,18650609,0,25,77,6
6,6,18650609,0,25,77,3
6,26,18650607,0,25,77,12
8,13,18650826,0,25,77,4
5,21,18650529,0,25,77,8
9,0,18650912,0,25,77,0
9,16,18650912,0,25,77,4
9,1,18650910,0,25,77,1
6,26,18650618,0,25,77,12
7,13,18650703,0,25,77,4
6,6,18650621,0,25,77,3
8,5,18650825,0,25,77,2
8,16,18650820,0,25,77,4
11,1,18651121,0,25,77,1
8,16,18650814,0,25,77,4
8,13,18650809,0,25,77,4
7,13,18650731,0,25,77,4
9,13,18650901,0,25,77,4
9,0,18650902,0,25,77,0
7,13,18650726,0,25,77,4
9,0,18650904,0,25,77,0
7,13,18650722,0,25,77,4
7,13,18650720,0,25,77,4
9,21,18650905,0,25,77,8
9,0,18650906,0,25,77,0
7,28,18650712,0,25,77,13
9,16,18650906,0,25,77,4
7,6,18650708,0,25,77,3
7,22,18650706,0,25,77,9
7,16,18650706,0,25,77,4
7,0,18650706,0,25,77,0
7,13,18650704,0,25,77,4
7,0,18650704,0,25,77,0
5,23,18650510,0,25,77,10
6,13,18650630,0,25,77,4
6,0,18650626,0,25,77,0
6,0,18650619,0,25,77,0
9,0,18650915,0,25,77,0
7,19,18650705,0,25,77,6
10,3,18651004,0,25,77,1
9,0,18650921,0,25,77,0
10,1,18651015,0,25,77,1
5,20,18650505,0,25,77,7
2,1,18650214,0,25,77,1
10,1,18651004,0,25,77,1
9,0,18650927,0,25,77,0
9,0,18650922,0,25,77,0
4,23,18650424,0,25,77,10
9,0,18650930,0,25,77,0
2,1,18650204,0,25,77,1
10,0,18651004,0,25,77,0
3,1,18650310,0,25,77,1
4,1,18650405,0,25,77,1
12,3,18651204,0,25,77,1
7,27,18650721,0,25,77,12
9,1,18650911,0,25,77,1
9,27,18650903,0,25,77,12
8,5,18650810,0,25,77,2
5,21,18650510,0,25,77,8
7,21,18650730,0,25,77,8
12,3,18651212,0,25,77,1
5,24,18650507,0,25,77,10
11,1,18651114,0,25,77,1
6,27,18650619,0,25,77,12
6,27,18650627,0,25,77,12
6,27,18650607,0,25,77,12
5,24,18650511,0,25,77,10
8,20,18650801,0,25,77,7
3,1,18650328,0,25,77,1
12,1,18651230,0,25,77,1
7,6,18650720,0,25,77,3
3,1,18650301,0,25,77,1
9,24,18650925,0,25,77,10
6,27,18650608,0,25,78,12
4,24,18650418,0,25,78,10
5,6,18650521,0,25,78,3
9,6,18650906,0,25,78,3
5,6,18650529,0,25,78,3
7,22,18650714,0,25,78,9
5,22,18650504,0,25,78,9
5,22,18650515,0,25,78,9
8,5,18650802,0,25,78,2
8,5,18650803,0,25,78,2
2,1,18650205,0,25,78,1
9,27,18650915,0,25,78,12
2,1,18650215,0,25,78,1
7,6,18650727,0,25,78,3
3,1,18650329,0,25,78,1
6,24,18650613,0,25,78,10
5,5,18650509,0,25,78,2
5,20,18650520,0,25,78,7
4,23,18650427,0,25,78,10
5,22,18650509,0,25,78,9
5,6,18650527,0,25,78,3
5,24,18650505,0,25,78,10
4,24,18650424,0,25,78,10
4,24,18650419,0,25,78,10
5,24,18650510,0,25,78,10
5,21,18650520,0,26,78,8
3,3,18650313,0,26,78,1
12,3,18651224,0,26,78,1
7,5,18650711,0,26,78,2
5,5,18650516,0,26,78,2
12,1,18651228,0,26,78,1
7,6,18650721,0,26,78,3
7,0,18650727,0,26,78,0
7,6,18650718,0,26,78,3
9,0,18650905,0,26,78,0
9,0,18650913,0,26,78,0
9,0,18650918,0,26,78,0
4,3,18650425,0,26,78,1
5,5,18650520,0,26,78,2
7,0,18650705,0,26,78,0
9,0,18650914,0,26,78,0
9,0,18650926,0,26,78,0
5,21,18650515,0,26,78,8
9,0,18650920,0,26,78,0
9,0,18650923,0,26,78,0
9,0,18650916,0,26,78,0
1,1,18650127,0,26,78,1
7,22,18650705,0,26,78,9
6,5,18650624,0,26,78,2
9,16,18650901,0,26,78,4
1,4,18650103,0,26,78,1
10,28,18651006,0,26,78,13
8,5,18650822,0,26,78,2
7,16,18650723,0,26,78,4
10,28,18651009,0,26,78,13
8,16,18650809,0,26,78,4
9,16,18650915,0,26,78,4
8,16,18650806,0,26,78,4
7,13,18650727,0,26,78,4
7,13,18650728,0,26,78,4
2,4,18650213,0,26,78,1
8,22,18650801,0,26,78,9
11,1,18651130,0,26,78,1
9,23,18650901,0,26,78,10
12,3,18651226,0,26,78,1
9,28,18650910,0,26,78,13
6,13,18650615,0,26,78,4
6,19,18650612,0,26,78,6
6,13,18650612,0,26,78,4
6,16,18650620,0,26,78,4
6,19,18650626,0,26,78,6
4,24,18650420,0,26,78,10
9,28,18650924,0,26,78,13
3,1,18650315,0,26,78,1
3,4,18650313,0,26,78,1
2,1,18650226,0,26,78,1
9,1,18650927,0,26,78,1
9,28,18650928,0,26,78,13
7,16,18650708,0,26,78,4
9,28,18650926,0,26,78,13
5,23,18650527,0,26,78,10
9,13,18650906,0,26,78,4
9,20,18650911,0,26,78,7
5,5,18650528,0,26,78,2
5,13,18650531,0,26,78,4
5,23,18650525,0,26,78,10
4,24,18650417,0,26,78,10
5,24,18650517,0,26,78,10
7,27,18650715,0,26,78,12
8,0,18650807,0,26,78,0
8,0,18650816,0,26,78,0
2,1,18650206,0,26,78,1
7,27,18650726,0,26,78,12
9,1,18650930,0,26,78,1
1,1,18650128,0,26,78,1
7,21,18650722,0,26,78,8
12,1,18651203,0,26,78,1
8,24,18650822,0,26,78,10
7,22,18650728,0,26,78,9
6,22,18650624,0,26,78,9
5,5,18650508,0,26,78,2
7,24,18650725,0,26,78,10
5,5,18650514,0,26,78,2
5,27,18650520,0,26,78,12
4,1,18650406,0,26,78,1
11,1,18651102,0,26,78,1
9,24,18650913,0,26,78,10
9,20,18650908,0,26,78,7
7,22,18650723,0,26,79,9
12,1,18651201,0,26,79,1
5,21,18650524,0,26,79,8
7,22,18650722,0,26,79,9
4,23,18650426,0,26,79,10
9,24,18650924,0,26,79,10
8,6,18650810,0,26,79,3
9,21,18650908,0,26,79,8
1,1,18650107,0,26,79,1
9,5,18650906,0,26,79,2
1,1,18650119,0,26,79,1
7,21,18650726,0,26,79,8
5,20,18650510,0,26,79,7
8,0,18650811,0,26,79,0
7,0,18650728,0,26,79,0
7,0,18650725,0,26,79,0
9,0,18650901,0,26,79,0
8,0,18650808,0,26,79,0
5,23,18650504,0,26,79,10
7,0,18650703,0,26,79,0
8,0,18650817,0,26,79,0
7,0,18650701,0,26,79,0
5,21,18650509,0,26,79,8
7,0,18650707,0,26,79,0
8,0,18650830,0,26,79,0
4,24,18650421,0,26,79,10
6,23,18650623,0,26,79,10
6,23,18650618,0,26,79,10
7,0,18650726,0,26,79,0
5,23,18650526,0,26,79,10
7,21,18650723,0,26,79,8
9,0,18650919,0,26,79,0
8,0,18650805,0,26,79,0
5,23,18650514,0,26,79,10
9,20,18650906,0,26,79,7
9,16,18650911,0,26,79,4
5,20,18650529,0,26,79,7
5,13,18650516,0,26,79,4
9,20,18650907,0,26,79,7
5,24,18650525,0,26,79,10
5,24,18650518,0,26,79,10
7,6,18650704,0,26,79,3
6,26,18650621,0,26,79,12
5,5,18650521,0,26,79,2
4,1,18650426,0,26,79,1
4,23,18650425,0,26,79,10
12,3,18651222,0,26,79,1
7,13,18650705,0,26,79,4
6,13,18650602,0,26,79,4
3,1,18650313,0,26,79,1
2,1,18650225,0,26,79,1
10,1,18651017,0,26,79,1
5,16,18650531,0,26,79,4
6,28,18650615,0,26,79,13
3,1,18650316,0,26,79,1
6,16,18650629,0,26,79,4
8,28,18650825,0,26,79,13
8,24,18650804,0,26,79,10
1,3,18650123,0,26,79,1
9,24,18650923,0,26,79,10
3,1,18650330,0,26,79,1
9,22,18650908,0,26,79,9
6,16,18650607,0,26,79,4
12,3,18651213,0,26,79,1
7,27,18650725,0,26,79,12
6,26,18650620,0,26,79,12
9,3,18650922,0,26,79,1
8,16,18650819,0,26,79,4
8,13,18650819,0,26,79,4
9,27,18650907,0,26,79,12
8,13,18650805,0,26,79,4
9,1,18650921,0,26,79,1
7,20,18650731,0,26,79,7
7,6,18650719,0,26,79,3
9,6,18650905,0,26,79,3
7,27,18650724,0,26,79,12
6,24,18650630,0,26,79,10
6,24,18650616,0,26,79,10
6,21,18650624,0,26,79,8
7,22,18650730,0,26,79,9
8,0,18650810,0,26,79,0
8,24,18650811,0,26,79,10
6,24,18650617,0,26,79,10
5,24,18650522,0,26,79,10
6,6,18650623,0,26,79,3
4,24,18650427,0,26,79,10
8,21,18650812,0,26,79,8
11,1,18651119,0,26,79,1
4,3,18650403,0,26,79,1
5,24,18650504,0,26,79,10
5,5,18650505,0,26,79,2
1,3,18650120,0,26,79,1
9,23,18650914,0,26,79,10
4,3,18650414,0,26,79,1
7,27,18650723,0,26,79,12
9,5,18650907,0,26,79,2
7,23,18650725,0,26,79,10
3,1,18650323,0,26,79,1
7,23,18650726,0,26,79,10
1,1,18650109,0,26,80,1
4,1,18650412,0,26,80,1
12,1,18651231,0,26,80,1
5,20,18650521,0,26,80,7
4,1,18650401,0,26,80,1
9,21,18650909,0,26,80,8
10,1,18651006,0,26,80,1
3,1,18650304,0,26,80,1
9,21,18650910,0,26,80,8
2,3,18650216,0,26,80,1
8,23,18650808,0,26,80,10
8,0,18650818,0,26,80,0
8,0,18650804,0,26,80,0
8,5,18650830,0,26,80,2
7,0,18650710,0,26,80,0
8,20,18650811,0,26,80,7
12,3,18651214,0,26,80,1
8,0,18650812,0,26,80,0
6,0,18650628,0,26,80,0
1,1,18650131,0,27,80,1
8,6,18650827,0,27,80,3
9,6,18650908,0,27,80,3
2,3,18650205,0,27,80,1
7,27,18650703,0,27,80,12
5,5,18650506,0,27,80,2
5,6,18650523,0,27,80,3
7,20,18650705,0,27,80,7
9,24,18650914,0,27,80,10
5,21,18650528,0,27,80,8
3,3,18650312,0,27,80,1
7,21,18650705,0,27,80,8
9,21,18650907,0,27,80,8
4,24,18650426,0,27,80,10
7,28,18650711,0,27,80,13
6,16,18650624,0,27,80,4
7,28,18650714,0,27,80,13
9,16,18650902,0,27,80,4
7,0,18650724,0,27,80,0
11,3,18651127,0,27,80,1
9,13,18650907,0,27,80,4
9,1,18650904,0,27,80,1
6,13,18650629,0,27,80,4
7,28,18650717,0,27,80,13
9,13,18650911,0,27,80,4
6,19,18650622,0,27,80,6
8,13,18650815,0,27,80,4
5,24,18650523,0,27,80,10
8,28,18650817,0,27,80,13
6,13,18650601,0,27,80,4
9,13,18650912,0,27,80,4
3,4,18650328,0,27,80,1
9,28,18650929,0,27,80,13
6,19,18650616,0,27,80,6
4,1,18650407,0,27,80,1
8,24,18650805,0,27,80,10
1,4,18650104,0,27,80,1
6,16,18650618,0,27,80,4
8,16,18650805,0,27,80,4
8,13,18650814,0,27,80,4
2,1,18650223,0,27,80,1
8,16,18650826,0,27,80,4
6,20,18650630,0,27,80,7
9,23,18650922,0,27,80,10
7,6,18650714,0,27,80,3
9,22,18650907,0,27,80,9
7,22,18650727,0,27,80,9
5,24,18650509,0,27,80,10
7,21,18650724,0,27,80,8
5,21,18650521,0,27,80,8
1,1,18650108,0,27,80,1
5,23,18650509,0,27,80,10
8,21,18650829,0,27,80,8
7,22,18650709,0,27,80,9
3,1,18650314,0,27,80,1
9,27,18650914,0,27,80,12
5,21,18650523,0,27,80,8
9,24,18650901,0,27,80,10
8,23,18650804,0,27,80,10
7,23,18650701,0,27,80,10
7,0,18650714,0,27,81,0
7,0,18650721,0,27,81,0
5,21,18650505,0,27,81,8
9,0,18650925,0,27,81,0
6,0,18650627,0,27,81,0
8,0,18650814,0,27,81,0
8,0,18650826,0,27,81,0
9,21,18650906,0,27,81,8
9,0,18650908,0,27,81,0
7,0,18650708,0,27,81,0
9,22,18650910,0,27,81,9
7,21,18650725,0,27,81,8
6,24,18650612,0,27,81,10
6,24,18650619,0,27,81,10
5,22,18650528,0,27,81,9
8,21,18650811,0,27,81,8
7,21,18650727,0,27,81,8
7,24,18650701,0,27,81,10
6,23,18650606,0,27,81,10
5,22,18650521,0,27,81,9
9,16,18650913,0,27,81,4
5,13,18650517,0,27,81,4
6,16,18650619,0,27,81,4
1,1,18650102,0,27,81,1
11,4,18651101,0,27,81,1
7,13,18650707,0,27,81,4
9,16,18650907,0,27,81,4
6,28,18650626,0,27,81,13
6,19,18650614,0,27,81,6
6,24,18650629,0,27,81,10
9,20,18650909,0,27,81,7
9,28,18650921,0,27,81,13
1,1,18650129,0,27,81,1
9,13,18650905,0,27,81,4
7,16,18650704,0,27,81,4
7,16,18650725,0,27,81,4
8,16,18650802,0,27,81,4
8,16,18650810,0,27,81,4
8,24,18650814,0,27,81,10
7,0,18650729,0,27,81,0
7,6,18650705,0,27,81,3
11,1,18651116,0,27,81,1
7,20,18650730,0,27,81,7
7,21,18650714,0,27,81,8
9,5,18650908,0,27,81,2
9,24,18650920,0,27,81,10
9,24,18650917,0,27,81,10
8,24,18650816,0,27,81,10
4,24,18650425,0,27,81,10
5,22,18650505,0,27,81,9
8,24,18650815,0,27,81,10
8,24,18650818,0,27,81,10
9,22,18650906,0,27,81,9
1,1,18650121,0,27,81,1
5,24,18650508,0,28,82,10
5,23,18650517,0,28,82,10
5,24,18650526,0,28,82,10
8,0,18650829,0,28,82,0
9,6,18650907,0,28,82,3
9,23,18650919,0,28,82,10
8,22,18650811,0,28,82,9
9,1,18650901,0,28,82,1
8,23,18650805,0,28,82,10
6,23,18650614,0,28,82,10
6,24,18650611,0,28,82,10
8,5,18650828,0,28,82,2
9,24,18650922,0,28,82,10
6,23,18650628,0,28,82,10
5,20,18650528,0,28,82,7
7,21,18650706,0,28,82,8
2,1,18650227,0,28,82,1
8,5,18650816,0,28,82,2
6,24,18650623,0,28,82,10
8,24,18650806,0,28,82,10
9,24,18650921,0,28,82,10
8,24,18650820,0,28,82,10
3,3,18650330,0,28,82,1
6,28,18650616,0,28,82,13
6,13,18650616,0,28,82,4
8,28,18650818,0,28,82,13
6,23,18650615,0,28,82,10
7,28,18650715,0,28,82,13
6,28,18650614,0,28,82,13
9,28,18650917,0,28,82,13
8,28,18650810,0,28,82,13
6,24,18650626,0,28,82,10
9,13,18650902,0,28,82,4
9,28,18650908,0,28,82,13
8,13,18650801,0,28,82,4
7,24,18650713,0,28,82,10
7,16,18650727,0,28,82,4
5,5,18650531,0,28,82,2
9,24,18650915,0,28,82,10
7,28,18650710,0,28,82,13
9,13,18650914,0,28,82,4
9,22,18650909,0,28,82,9
9,20,18650910,0,28,82,7
7,16,18650707,0,28,82,4
6,23,18650625,0,28,82,10
5,21,18650522,0,28,82,8
4,1,18650411,0,28,82,1
9,16,18650917,0,28,82,4
6,28,18650612,0,28,82,13
5,20,18650515,0,28,82,7
9,28,18650925,0,28,82,13
8,28,18650828,0,28,82,13
8,6,18650828,0,28,82,3
7,16,18650726,0,28,82,4
3,1,18650317,0,28,82,1
7,20,18650722,0,28,82,7
2,4,18650215,0,28,82,1
7,16,18650718,0,28,82,4
9,28,18650930,0,28,82,13
10,28,18651001,0,28,82,13
7,5,18650729,0,28,82,2
7,20,18650709,0,28,82,7
10,3,18651006,0,28,82,1
9,23,18650920,0,28,82,10
8,24,18650823,0,28,82,10
6,24,18650606,0,28,82,10
7,0,18650713,0,28,82,0
5,20,18650522,0,28,82,7
9,0,18650907,0,28,82,0
6,0,18650630,0,28,82,0
9,0,18650911,0,28,82,0
10,0,18651009,0,28,82,0
7,5,18650705,0,28,82,2
11,1,18651123,0,28,82,1
5,5,18650522,0,28,82,2
12,1,18651229,0,28,82,1
5,5,18650510,0,28,82,2
9,24,18650916,0,28,82,10
9,0,18650909,0,28,82,0
6,27,18650621,0,28,82,12
8,0,18650831,0,28,82,0
6,27,18650622,0,28,82,12
6,24,18650614,0,28,82,10
8,23,18650821,0,28,83,10
7,24,18650702,0,28,83,10
7,21,18650709,0,28,83,8
7,24,18650712,0,28,83,10
9,24,18650919,0,28,83,10
1,3,18650108,0,28,83,1
6,23,18650609,0,28,83,10
6,23,18650619,0,28,83,10
9,23,18650921,0,28,83,10
8,24,18650812,0,28,83,10
8,24,18650808,0,28,83,10
9,1,18650902,0,28,83,1
10,28,18651010,0,28,83,13
8,22,18650812,0,28,83,9
6,16,18650617,0,28,83,4
6,19,18650621,0,28,83,6
11,4,18651111,0,28,83,1
6,19,18650615,0,28,83,6
6,16,18650612,0,28,83,4
8,13,18650803,0,28,83,4
7,16,18650728,0,28,83,4
6,13,18650603,0,28,83,4
6,13,18650606,0,28,83,4
9,16,18650903,0,28,83,4
11,3,18651104,0,28,83,1
11,1,18651112,0,28,83,1
9,5,18650909,0,28,83,2
6,24,18650609,0,28,83,10
6,13,18650607,0,28,83,4
7,24,18650726,0,28,83,10
7,22,18650724,0,28,83,9
9,24,18650918,0,28,83,10
11,4,18651122,0,28,83,1
6,24,18650618,0,28,83,10
3,1,18650305,0,28,83,1
8,24,18650810,0,28,83,10
9,23,18650917,0,28,83,10
5,23,18650522,0,28,83,10
6,23,18650612,0,28,83,10
5,22,18650523,0,28,83,9
8,24,18650807,0,28,83,10
7,24,18650724,0,28,83,10
5,21,18650530,0,28,83,8
8,22,18650828,0,28,83,9
8,21,18650828,0,28,83,8
6,23,18650611,0,28,83,10
8,5,18650811,0,28,83,2
12,1,18651219,0,28,83,1
8,23,18650820,0,28,83,10
8,24,18650803,0,28,83,10
9,23,18650916,0,28,83,10
8,23,18650815,0,28,83,10
5,5,18650515,0,28,83,2
12,1,18651223,0,28,83,1
9,24,18650907,0,29,83,10
7,21,18650715,0,29,83,8
6,24,18650615,0,29,83,10
7,6,18650717,0,29,83,3
6,24,18650624,0,29,83,10
7,20,18650706,0,29,83,7
8,24,18650821,0,29,84,10
6,27,18650620,0,29,84,12
5,24,18650527,0,29,84,10
9,5,18650911,0,29,84,2
8,24,18650817,0,29,84,10
7,23,18650702,0,29,84,10
1,3,18650127,0,29,84,1
7,5,18650715,0,29,84,2
8,0,18650803,0,29,84,0
5,22,18650524,0,29,84,9
7,22,18650726,0,29,84,9
7,28,18650719,0,29,84,13
7,28,18650718,0,29,84,13
8,28,18650829,0,29,84,13
6,5,18650630,0,29,84,2
8,28,18650801,0,29,84,13
8,13,18650830,0,29,84,4
10,1,18651005,0,29,84,1
2,4,18650214,0,29,84,1
6,24,18650607,0,29,84,10
6,28,18650627,0,29,84,13
8,28,18650822,0,29,84,13
8,28,18650808,0,29,84,13
9,28,18650902,0,29,84,13
7,20,18650715,0,29,84,7
6,13,18650605,0,29,84,4
8,28,18650814,0,29,84,13
8,28,18650812,0,29,84,13
8,20,18650812,0,29,84,7
8,24,18650825,0,29,84,10
9,13,18650904,0,29,84,4
10,4,18651031,0,29,84,1
6,19,18650618,0,29,84,6
9,23,18650902,0,29,84,10
7,0,18650720,0,29,84,0
8,0,18650802,0,29,84,0
8,21,18650813,0,29,84,8
8,0,18650828,0,29,84,0
7,0,18650722,0,29,84,0
9,23,18650918,0,29,84,10
7,0,18650717,0,29,84,0
7,0,18650711,0,29,84,0
8,5,18650814,0,29,84,2
5,20,18650523,0,29,84,7
9,23,18650915,0,29,84,10
8,0,18650821,0,29,84,0
6,23,18650629,0,29,84,10
7,20,18650724,0,29,84,7
8,23,18650811,0,29,84,10
9,1,18650903,0,29,84,1
9,5,18650910,0,29,84,2
7,22,18650725,0,29,84,9
12,1,18651222,0,29,84,1
7,22,18650708,0,29,84,9
5,5,18650529,0,29,84,2
7,5,18650724,0,29,84,2
6,23,18650607,0,29,84,10
10,1,18651010,0,29,85,1
8,22,18650813,0,29,85,9
7,5,18650726,0,29,85,2
5,22,18650530,0,29,85,9
7,20,18650726,0,29,85,7
5,22,18650522,0,29,85,9
4,3,18650408,0,29,85,1
7,28,18650724,0,29,85,13
6,19,18650617,0,29,85,6
9,16,18650904,0,29,85,4
6,16,18650625,0,29,85,4
11,3,18651107,0,29,85,1
6,28,18650610,0,29,85,13
7,28,18650706,0,29,85,13
9,13,18650913,0,29,85,4
9,28,18650916,0,29,85,13
7,28,18650713,0,29,85,13
7,23,18650712,0,29,85,10
10,3,18651025,0,29,85,1
7,23,18650729,0,29,85,10
7,5,18650731,0,29,85,2
8,28,18650826,0,29,85,13
6,23,18650630,0,29,85,10
8,5,18650812,0,30,85,2
7,21,18650718,0,30,85,8
7,20,18650725,0,30,85,7
7,5,18650710,0,30,85,2
8,0,18650809,0,30,85,0
8,0,18650823,0,30,85,0
7,0,18650731,0,30,85,0
9,24,18650909,0,30,85,10
9,24,18650903,0,30,85,10
7,20,18650727,0,30,85,7
9,24,18650904,0,30,85,10
5,5,18650523,0,30,85,2
9,23,18650905,0,30,85,10
5,20,18650530,0,30,85,7
7,20,18650728,0,30,85,7
8,24,18650813,0,30,85,10
1,1,18650122,0,30,85,1
8,23,18650822,0,30,86,10
8,20,18650828,0,30,86,7
8,23,18650819,0,30,86,10
4,1,18650415,0,30,86,1
8,24,18650809,0,30,86,10
8,23,18650816,0,30,86,10
8,23,18650806,0,30,86,10
7,22,18650715,0,30,86,9
6,23,18650622,0,30,86,10
7,22,18650718,0,30,86,9
7,23,18650727,0,30,86,10
9,23,18650907,0,30,86,10
6,23,18650626,0,30,86,10
9,24,18650908,0,30,86,10
8,24,18650819,0,30,86,10
11,3,18651109,0,30,86,1
7,6,18650706,0,30,86,3
4,3,18650419,0,30,86,1
9,16,18650905,0,30,86,4
9,28,18650911,0,30,86,13
6,13,18650624,0,30,86,4
10,3,18651026,0,30,86,1
8,23,18650818,0,30,86,10
8,23,18650812,0,30,86,10
2,3,18650222,0,30,86,1
6,28,18650628,0,30,86,13
8,28,18650819,0,30,86,13
9,28,18650922,0,30,86,13
7,23,18650703,0,30,86,10
7,0,18650712,0,30,86,0
7,5,18650706,0,30,86,2
6,13,18650626,0,30,86,4
8,0,18650824,0,30,86,0
6,13,18650617,0,30,86,4
6,19,18650620,0,30,86,6
8,23,18650814,0,30,86,10
9,28,18650903,0,30,86,13
6,28,18650620,0,30,86,13
8,16,18650815,0,30,86,4
7,23,18650713,0,30,86,10
6,19,18650619,0,30,86,6
11,3,18651110,0,30,86,1
3,1,18650303,0,30,86,1
7,24,18650722,0,30,86,10
2,1,18650224,0,30,86,1
5,20,18650524,0,30,86,7
3,1,18650324,0,30,86,1
7,5,18650716,0,30,87,2
7,22,18650717,0,30,87,9
6,24,18650608,0,30,87,10
7,24,18650703,0,30,87,10
3,3,18650326,0,30,87,1
8,23,18650817,0,30,87,10
8,20,18650813,0,30,87,7
3,3,18650327,0,30,87,1
9,23,18650908,0,30,87,10
8,23,18650803,0,30,87,10
8,23,18650825,0,30,87,10
6,24,18650610,0,30,87,10
9,24,18650905,0,30,87,10
3,3,18650310,0,30,87,1
7,23,18650722,0,30,87,10
7,24,18650714,0,30,87,10
6,24,18650628,0,30,87,10
7,5,18650727,0,30,87,2
5,5,18650530,0,31,87,2
7,28,18650703,0,31,87,13
7,28,18650701,0,31,87,13
7,24,18650731,0,31,87,10
9,28,18650913,0,31,87,13
9,28,18650905,0,31,87,13
12,1,18651202,0,31,87,1
8,28,18650831,0,31,87,13
7,13,18650706,0,31,87,4
6,23,18650624,0,31,87,10
8,28,18650830,0,31,87,13
8,13,18650802,0,31,87,4
9,28,18650912,0,31,87,13
6,28,18650613,0,31,87,13
8,23,18650827,0,31,87,10
6,13,18650619,0,31,87,4
9,24,18650906,0,31,87,10
7,24,18650711,0,31,87,10
9,24,18650902,0,31,87,10
6,24,18650603,0,31,87,10
7,22,18650719,0,31,87,9
9,23,18650906,0,31,88,10
9,23,18650909,0,31,88,10
5,24,18650528,0,31,88,10
8,5,18650829,0,31,88,2
7,6,18650716,0,31,88,3
7,21,18650708,0,31,88,8
6,23,18650603,0,31,88,10
7,23,18650728,0,31,88,10
9,23,18650910,0,31,88,10
6,0,18650629,0,31,88,0
7,0,18650715,0,31,88,0
7,5,18650728,0,31,88,2
7,5,18650725,0,31,88,2
6,24,18650620,0,31,88,10
7,5,18650730,0,31,88,2
7,0,18650719,0,31,88,0
6,28,18650623,0,31,88,13
8,16,18650831,0,31,88,4
8,28,18650811,0,31,88,13
4,3,18650404,0,31,88,1
8,13,18650831,0,31,88,4
8,28,18650807,0,31,88,13
12,4,18651228,0,31,88,1
6,28,18650624,0,31,88,13
8,28,18650809,0,31,88,13
7,28,18650722,0,31,88,13
8,16,18650803,0,31,88,4
7,28,18650731,0,31,88,13
12,3,18651205,0,31,88,1
9,28,18650914,0,31,88,13
