country_code,station,datetime,obs_type,obs_value,TMAX_F,month
EZE,21,680611,1,27,81,6
ITE,25,680601,1,27,81,6
AU,6,680681,1,27,81,8
ASN,4,680549,1,27,81,4
AU,6,680603,1,27,81,6
ITE,25,680630,1,27,81,7
ITE,25,680607,1,27,81,6
AU,6,680654,1,27,81,7
ITE,25,680690,1,27,81,8
ITE,25,680629,1,27,81,7
ITE,24,680670,1,27,81,8
UK,28,680647,1,27,81,7
AGE,1,680647,1,28,82,7
AGE,1,680660,1,28,82,8
ITE,24,680606,1,28,82,6
ASN,2,680764,1,28,82,11
AGE,1,680676,1,28,82,8
AGE,1,680599,1,28,82,6
UK,28,680585,1,28,82,5
AGE,1,680600,1,28,82,6
AGE,1,680703,1,28,82,9
ITE,24,680628,1,28,82,6
AGE,1,680707,1,28,82,9
ITE,24,680692,1,28,82,9
AGE,1,680648,1,28,82,7
AGE,1,680635,1,28,82,7
AGE,1,680646,1,28,82,7
AU,6,680613,1,28,82,6
AGE,1,680651,1,28,82,7
AGE,1,680639,1,28,82,7
ITE,25,680672,1,28,82,8
AGE,1,680662,1,28,82,8
AGE,1,680649,1,28,82,7
AGE,1,680671,1,28,82,8
ITE,25,680682,1,28,82,8
ITE,25,680616,1,28,82,6
ITE,25,680625,1,28,82,6
ITE,25,680697,1,28,82,9
ASN,2,680496,1,28,82,2
ASN,4,680753,1,28,82,11
ITE,25,680638,1,28,82,7
ITE,24,680616,1,28,82,6
ITE,24,680619,1,28,82,6
CA,17,680637,1,28,82,7
CA,17,680655,1,28,82,7
ASN,4,680543,1,28,82,4
CA,17,680651,1,28,82,7
UK,28,680646,1,28,82,7
UK,28,680644,1,28,82,7
UK,28,680663,1,28,82,8
AU,6,680657,1,28,82,7
ASN,4,680770,1,28,82,11
CA,17,680666,1,28,82,8
GME,23,680611,1,28,82,6
ASN,2,680754,1,28,82,11
ASN,4,680508,1,28,82,3
CA,17,680672,1,28,82,8
ASN,5,680804,1,28,82,12
ITE,25,680586,1,28,82,5
AU,6,680600,1,28,82,6
ITE,25,680609,1,28,82,6
AU,6,680659,1,28,82,7
ASN,2,680480,1,28,82,2
AGE,1,680658,1,28,82,7
AGE,1,680684,1,28,82,8
GM,22,680660,1,28,82,8
AGE,1,680681,1,28,82,8
AGE,1,680661,1,28,82,8
AGE,1,680665,1,28,82,8
AGE,1,680675,1,28,82,8
ASN,2,680500,1,28,82,2
AGE,1,680560,1,28,82,4
AGE,1,680633,1,28,82,7
AGE,1,680670,1,28,82,8
ITE,24,680601,1,28,82,6
AGE,1,680620,1,28,82,6
ITE,24,680618,1,28,82,6
AU,6,680605,1,28,83,6
ITE,25,680587,1,28,83,5
ITE,25,680636,1,28,83,7
ITE,24,680674,1,28,83,8
ITE,25,680635,1,28,83,7
ITE,24,680639,1,28,83,7
ITE,25,680606,1,28,83,6
ITE,24,680633,1,28,83,7
ASN,2,680809,1,28,83,12
ITE,25,680615,1,28,83,6
ITE,25,680701,1,28,83,9
ITE,25,680671,1,28,83,8
ITE,25,680681,1,28,83,8
ITE,25,680618,1,28,83,6
ASN,2,680716,1,28,83,9
ITE,25,680610,1,28,83,6
CA,17,680614,1,28,83,6
ASN,4,680539,1,28,83,4
GM,22,680665,1,28,83,8
EIE,20,680642,1,28,83,7
EIE,20,680641,1,28,83,7
ASN,5,680549,1,28,83,4
ASN,4,680541,1,28,83,4
ASN,4,680542,1,28,83,4
CA,17,680673,1,28,83,8
CA,17,680642,1,28,83,7
ITE,25,680700,1,28,83,9
ITE,25,680642,1,28,83,7
ITE,24,680701,1,28,83,9
AU,6,680669,1,28,83,8
ITE,25,680698,1,28,83,9
ITE,24,680629,1,28,83,7
ASN,2,680451,1,28,83,1
AU,6,680701,1,28,83,9
ITE,24,680635,1,28,83,7
ITE,24,680611,1,28,83,6
ITE,24,680652,1,28,83,7
ITE,24,680625,1,28,83,6
AGE,1,680669,1,28,83,8
ITE,24,680677,1,28,83,8
AGE,1,680621,1,28,83,6
AGE,1,680642,1,28,83,7
ASN,2,680543,1,29,83,4
ASN,2,680542,1,29,83,4
ASN,4,680530,1,29,83,3
ITE,25,680633,1,29,83,7
ITE,25,680631,1,29,84,7
ITE,24,680654,1,29,84,7
ASN,2,680469,1,29,84,1
ITE,24,680603,1,29,84,6
ITE,24,680637,1,29,84,7
ASN,4,680519,1,29,84,3
ITE,24,680643,1,29,84,7
ITE,24,680676,1,29,84,8
ITE,25,680632,1,29,84,7
ITE,25,680680,1,29,84,8
CA,17,680643,1,29,84,7
ITE,25,680699,1,29,84,9
CA,17,680634,1,29,84,7
GME,23,680660,1,29,84,8
AGE,1,680702,1,29,84,9
ASN,4,680517,1,29,84,3
ITE,24,680697,1,29,84,9
AGE,1,680598,1,29,84,5
ITE,24,680679,1,29,84,8
AU,6,680667,1,29,84,8
AU,6,680611,1,29,84,6
ASN,4,680536,1,29,84,3
ITE,24,680653,1,29,84,7
ASN,4,680782,1,29,84,12
ASN,2,680479,1,29,85,2
ITE,24,680684,1,29,85,8
ITE,24,680617,1,29,85,6
ITE,24,680691,1,29,85,9
CA,17,680628,1,29,85,6
CA,17,680646,1,29,85,7
CA,17,680639,1,29,85,7
AU,6,680645,1,29,85,7
ASN,4,680477,1,29,85,1
ASN,4,680538,1,30,85,4
AGE,1,680636,1,30,85,7
ITE,25,680683,1,30,85,8
ITE,24,680657,1,30,85,7
AU,6,680612,1,30,85,6
ITE,24,680610,1,30,85,6
ITE,24,680604,1,30,85,6
ITE,24,680683,1,30,85,8
ASN,2,680761,1,30,85,11
ITE,25,680605,1,30,85,6
ASN,2,680792,1,30,85,12
ITE,25,680617,1,30,85,6
EZE,21,680665,1,30,86,8
ITE,25,680637,1,30,86,7
ITE,24,680647,1,30,86,7
EZE,21,680660,1,30,86,8
ITE,24,680698,1,30,86,9
ITE,25,680677,1,30,86,8
AU,6,680665,1,30,86,8
ITE,24,680681,1,30,86,8
ITE,24,680700,1,30,86,9
ITE,24,680636,1,30,86,7
ITE,24,680640,1,30,86,7
ASN,2,680758,1,30,86,11
ITE,25,680604,1,30,86,6
ITE,25,680619,1,30,86,6
ITE,24,680699,1,30,86,9
CA,17,680670,1,30,86,8
ASN,4,680790,1,30,86,12
AGE,1,680632,1,30,86,7
AGE,1,680679,1,30,86,8
ASN,5,680771,1,30,86,11
ASN,2,680462,1,30,86,1
ITE,24,680621,1,30,86,6
AGE,1,680683,1,30,86,8
ASN,4,680455,1,30,86,1
AGE,1,680657,1,30,86,7
ITE,24,680662,1,30,86,8
AGE,1,680656,1,30,86,7
ITE,24,680634,1,30,86,7
ITE,25,680643,1,30,86,7
AU,6,680660,1,30,86,8
ITE,25,680674,1,30,86,8
AGE,1,680682,1,30,86,8
ITE,24,680641,1,30,87,7
ITE,25,680623,1,30,87,6
ITE,25,680634,1,30,87,7
AU,6,680682,1,30,87,8
ASN,2,680456,1,30,87,1
ITE,24,680645,1,30,87,7
AU,6,680640,1,30,87,7
ITE,25,680622,1,30,87,6
AU,6,680668,1,31,87,8
CA,17,680622,1,31,87,6
ASN,4,680464,1,31,87,1
CA,17,680647,1,31,87,7
ITE,25,680624,1,31,87,6
ASN,4,680537,1,31,87,3
CA,17,680621,1,31,87,6
ITE,25,680639,1,31,87,7
ASN,2,680470,1,31,87,1
ITE,24,680655,1,31,87,7
ITE,25,680620,1,31,87,6
ITE,25,680647,1,31,87,7
ITE,25,680654,1,31,87,7
ITE,25,680662,1,31,87,8
ITE,25,680646,1,31,87,7
ITE,24,680646,1,31,87,7
ASN,2,680521,1,31,87,3
ITE,25,680650,1,31,87,7
ITE,25,680675,1,31,88,8
ITE,24,680680,1,31,88,8
ITE,25,680603,1,31,88,6
ITE,24,680622,1,31,88,6
ITE,24,680656,1,31,88,7
ITE,24,680663,1,31,88,8
ITE,24,680666,1,31,88,8
ITE,24,680644,1,31,88,7
AGE,1,680644,1,31,88,7
AGE,1,680643,1,31,88,7
ASN,5,680789,1,31,88,12
CA,17,680624,1,31,88,6
ITE,25,680653,1,31,88,7
CA,17,680644,1,31,88,7
CA,17,680656,1,31,88,7
ITE,25,680676,1,31,88,8
CA,17,680648,1,31,88,7
CA,17,680660,1,31,88,8
CA,17,680620,1,31,88,6
ITE,25,680640,1,31,88,7
ITE,25,680652,1,31,88,7
ITE,24,680658,1,31,88,7
ITE,24,680682,1,31,88,8
ASN,4,680494,1,31,88,2
ITE,24,680620,1,31,88,6
ITE,24,680659,1,31,88,7
ASN,2,680800,1,31,88,12
ITE,25,680621,1,32,89,6
ITE,24,680648,1,32,89,7
ITE,25,680644,1,32,89,7
ITE,25,680656,1,32,89,7
ITE,25,680648,1,32,89,7
ASN,4,680465,1,32,89,1
ASN,4,680493,1,32,89,2
ASN,4,680798,1,32,89,12
ITE,24,680651,1,32,89,7
ITE,24,680675,1,32,89,8
AGE,1,680677,1,32,90,8
AGE,1,680637,1,32,90,7
ITE,25,680649,1,32,90,7
AGE,1,680655,1,32,90,7
ITE,24,680669,1,32,90,8
ITE,25,680658,1,32,90,7
AU,6,680666,1,32,90,8
AU,6,680661,1,32,90,8
ITE,25,680663,1,32,90,8
ITE,24,680650,1,32,90,7
ASN,2,680463,1,32,90,1
ITE,25,680641,1,32,90,7
CA,17,680659,1,32,90,7
ITE,25,680655,1,32,90,7
ASN,4,680771,1,32,90,11
ITE,25,680651,1,32,90,7
ITE,24,680649,1,32,90,7
ITE,25,680659,1,33,91,7
ASN,2,680485,1,33,91,2
ITE,25,680645,1,33,91,7
ASN,2,680783,1,33,91,12
ITE,25,680657,1,33,91,7
ITE,25,680669,1,33,91,8
AGE,1,680678,1,33,91,8
ITE,25,680660,1,33,92,8
ITE,24,680665,1,33,92,8
ASN,4,680781,1,33,92,11
ASN,4,680789,1,33,92,12
ASN,4,680520,1,33,92,3
CA,17,680668,1,33,92,8
ITE,25,680668,1,33,92,8
ITE,24,680660,1,34,92,8
ITE,24,680664,1,34,92,8
ITE,25,680666,1,34,92,8
CA,17,680669,1,34,93,8
ASN,4,680449,1,34,93,1
CA,17,680623,1,34,93,6
ITE,25,680667,1,34,93,8
ASN,2,680466,1,34,93,1
ASN,4,680804,1,34,93,12
AGE,1,680654,1,34,93,7
ITE,24,680667,1,34,93,8
ASN,2,680450,1,34,94,1
ASN,2,680472,1,34,94,1
CA,17,680667,1,34,94,8
ASN,4,680495,1,34,94,2
ITE,24,680661,1,35,94,8
ITE,25,680665,1,35,94,8
ITE,24,680668,1,35,95,8
ITE,25,680664,1,36,96,8
ITE,25,680661,1,36,96,8
ASN,4,680454,1,36,97,1
CA,17,681184,1,-21,-6,1
CA,10,681185,1,-17,2,1
CA,10,681223,1,-17,2,2
CA,10,681183,1,-16,3,1
CA,17,681191,1,-16,3,1
CA,15,681192,1,-16,3,1
CA,15,681185,1,-16,3,1
CA,14,681224,1,-16,4,2
CA,9,681531,1,-16,4,12
CA,15,681182,1,-16,4,1
CA,10,681182,1,-15,5,1
CA,15,681183,1,-15,5,1
CA,9,681540,1,-15,5,12
SZ,26,681501,1,-15,5,11
CA,17,681183,1,-14,6,1
CA,9,681532,1,-14,6,12
CA,9,681224,1,-14,7,2
CA,17,681223,1,-14,7,2
CA,15,681532,1,-13,8,12
CA,17,681185,1,-13,8,1
CA,16,681224,1,-13,8,2
USC,29,681185,1,-13,8,1
CA,9,681526,1,-13,8,12
CA,9,681525,1,-13,9,12
CA,10,681192,1,-13,9,1
CA,9,681539,1,-13,9,12
CA,13,681531,1,-13,9,12
CA,18,681539,1,-13,9,12
CA,12,681531,1,-12,10,12
CA,14,681185,1,-12,10,1
CA,10,681186,1,-12,10,1
CA,9,681215,1,-12,10,2
CA,10,681224,1,-12,11,2
CA,14,681213,1,-12,11,2
SZ,26,681187,1,-12,11,1
CA,18,681531,1,-11,12,12
CA,17,681253,1,-11,12,3
CA,18,681532,1,-11,12,12
CA,9,681524,1,-11,12,12
CA,14,681182,1,-11,12,1
CA,10,681531,1,-11,12,12
SZ,26,681510,1,-11,13,11
CA,17,681233,1,-11,13,2
CA,15,681224,1,-11,13,2
CA,17,681525,1,-11,13,12
SZ,26,681250,1,-10,13,3
SZ,26,681502,1,-10,13,11
CA,17,681531,1,-10,14,12
CA,15,681525,1,-10,14,12
CA,17,681212,1,-10,14,2
CA,18,681525,1,-10,14,12
CA,9,681542,1,-10,14,12
CA,10,681213,1,-10,14,2
CA,9,681210,1,-10,14,2
CA,9,681211,1,-10,14,2
CA,15,681526,1,-10,14,12
CA,14,681199,1,-10,14,1
CA,14,681526,1,-9,15,12
CA,14,681211,1,-9,15,2
CA,15,681539,1,-9,15,12
CA,14,681531,1,-9,15,12
CA,14,681186,1,-9,15,1
SZ,26,681507,1,-9,15,11
CA,9,681209,1,-9,15,2
CA,17,681182,1,-9,15,1
CA,15,681531,1,-9,15,12
CA,17,681198,1,-9,15,1
SZ,26,681511,1,-9,15,11
CA,15,681213,1,-9,15,2
CA,16,681185,1,-9,15,1
SZ,26,681509,1,-9,15,11
SZ,26,681212,1,-9,15,2
SZ,26,681245,1,-9,16,3
CA,17,681224,1,-9,16,2
CA,14,681523,1,-9,16,12
CA,15,681186,1,-9,16,1
CA,14,681214,1,-9,16,2
CA,15,681540,1,-9,16,12
CA,14,681192,1,-9,16,1
CA,17,681261,1,-9,16,3
CA,10,681199,1,-9,16,1
CA,14,681525,1,-9,16,12
CA,18,681526,1,-9,16,12
USC,29,681532,1,-9,16,12
CA,17,681213,1,-9,16,2
CA,14,681183,1,-8,17,1
SZ,26,681513,1,-8,17,12
CA,10,681214,1,-8,17,2
CA,9,681214,1,-8,17,2
CA,14,681200,1,-8,17,1
CA,15,681214,1,-8,17,2
CA,18,681540,1,-8,17,12
CA,13,681540,1,-8,17,12
SZ,26,681251,1,-8,17,3
CA,10,681525,1,-8,17,12
SZ,26,681222,1,-8,17,2
SZ,26,681189,1,-8,17,1
SZ,26,681235,1,-8,17,2
SZ,26,681528,1,-8,17,12
SZ,26,681188,1,-8,18,1
SZ,26,681508,1,-8,18,11
SZ,26,681244,1,-8,18,3
SZ,26,681179,1,-8,18,1
SZ,26,681178,1,-8,18,1
SZ,26,681252,1,-8,18,3
CA,14,681524,1,-8,18,12
CA,9,681528,1,-8,18,12
CA,10,681539,1,-8,18,12
CA,17,681199,1,-8,18,1
CA,10,681541,1,-8,18,12
CA,14,681223,1,-8,18,2
CA,17,681214,1,-8,18,2
CA,14,681210,1,-8,18,2
CA,15,681210,1,-8,18,2
SZ,26,681512,1,-8,18,12
SZ,26,681223,1,-8,18,2
SZ,26,681234,1,-8,18,2
SZ,26,681249,1,-7,19,3
CA,14,681539,1,-7,19,12
USC,29,681224,1,-7,19,2
CA,16,681200,1,-7,19,1
SZ,26,681226,1,-7,19,2
USC,29,681182,1,-7,19,1
SZ,26,681190,1,-7,19,1
CA,15,681211,1,-7,19,2
CA,14,681522,1,-7,19,12
CA,10,681540,1,-7,19,12
CA,17,681186,1,-7,19,1
CA,15,681202,1,-7,19,1
CA,16,681532,1,-7,19,12
CA,15,681204,1,-7,19,1
CA,14,681532,1,-7,19,12
CA,13,681523,1,-7,19,12
CA,16,681183,1,-7,19,1
SZ,26,681255,1,-7,19,3
SZ,26,681186,1,-7,19,1
SZ,26,681237,1,-7,20,3
SZ,26,681247,1,-7,20,3
CA,16,681186,1,-7,20,1
CA,9,681245,1,-7,20,3
CA,10,681526,1,-7,20,12
CA,16,681213,1,-7,20,2
CA,17,681211,1,-7,20,2
CA,11,681525,1,-7,20,12
USC,29,681213,1,-7,20,2
CA,9,681243,1,-7,20,3
CA,12,681540,1,-7,20,12
CA,13,681524,1,-7,20,12
CA,13,681538,1,-7,20,12
CA,17,681539,1,-7,20,12
USC,29,681184,1,-7,20,1
SZ,26,681211,1,-7,20,2
SZ,26,681527,1,-6,20,12
SZ,26,681519,1,-6,21,12
SZ,26,681260,1,-6,21,3
CA,17,681521,1,-6,21,12
SZ,26,681246,1,-6,21,3
CA,9,681216,1,-6,21,2
CA,14,681542,1,-6,21,12
CA,11,681526,1,-6,21,12
SZ,26,681270,1,-6,21,4
CA,10,681524,1,-6,21,12
CA,15,681203,1,-6,21,1
SZ,26,681271,1,-6,21,4
CA,17,681209,1,-6,21,2
CA,14,681262,1,-6,21,3
CA,13,681522,1,-6,21,12
CA,9,681244,1,-6,21,3
CA,17,681540,1,-6,21,12
CA,10,681527,1,-6,21,12
CA,15,681256,1,-6,21,3
CA,15,681201,1,-6,21,1
CA,14,681540,1,-6,21,12
CA,13,681539,1,-6,21,12
CA,15,681199,1,-6,21,1
CA,11,681523,1,-6,21,12
SZ,26,681233,1,-6,21,2
SZ,26,681236,1,-6,21,2
CA,9,681255,1,-6,22,3
SZ,26,681194,1,-6,22,1
CA,18,681528,1,-6,22,12
CA,16,681199,1,-6,22,1
CA,12,681525,1,-6,22,12
CA,17,681200,1,-6,22,1
CA,16,681526,1,-6,22,12
CA,10,681256,1,-6,22,3
CA,14,681204,1,-6,22,1
CA,12,681526,1,-6,22,12
CA,13,681526,1,-6,22,12
CA,17,681234,1,-6,22,2
CA,9,681529,1,-6,22,12
CA,10,681253,1,-6,22,3
USC,29,681186,1,-6,22,1
CA,12,681522,1,-6,22,12
CA,10,681243,1,-6,22,3
CA,17,681541,1,-6,22,12
CA,16,681211,1,-6,22,2
SZ,26,681253,1,-6,22,3
SZ,26,681243,1,-6,22,3
SZ,26,681262,1,-5,22,3
SZ,26,681242,1,-5,22,3
SZ,26,681503,1,-5,22,11
SZ,26,681254,1,-5,23,3
SZ,26,681525,1,-5,23,12
CA,10,681234,1,-5,23,2
AU,6,681532,1,-5,23,12
CA,10,681542,1,-5,23,12
CA,15,681529,1,-5,23,12
CA,16,681525,1,-5,23,12
CA,18,681542,1,-5,23,12
CA,15,681243,1,-5,23,3
CA,14,681201,1,-5,23,1
USC,29,681212,1,-5,23,2
CA,10,681532,1,-5,23,12
CA,17,681203,1,-5,23,1
CA,17,681210,1,-5,23,2
USC,29,681192,1,-5,23,1
CA,9,681256,1,-5,23,3
CA,17,681181,1,-5,23,1
CA,17,681243,1,-5,23,3
CA,17,681523,1,-5,23,12
CA,16,681523,1,-5,23,12
CA,14,681203,1,-5,23,1
AU,6,681533,1,-5,23,12
CA,15,681528,1,-5,23,12
CA,17,681526,1,-5,23,12
CA,10,681244,1,-5,23,3
USC,29,681198,1,-5,23,1
CA,10,681528,1,-5,23,12
SZ,26,681539,1,-5,23,12
SZ,26,681542,1,-5,23,12
SZ,26,681208,1,-5,23,1
SZ,26,681219,1,-5,23,2
SZ,26,681259,1,-5,24,3
SZ,26,681499,1,-5,24,11
SZ,26,681238,1,-4,24,3
CA,17,681204,1,-4,24,1
CA,9,681512,1,-4,24,12
CA,16,681540,1,-4,24,12
CA,14,681256,1,-4,24,3
CA,10,681204,1,-4,24,1
CA,16,681192,1,-4,24,1
CA,12,681542,1,-4,24,12
CA,9,681217,1,-4,24,2
CA,10,681255,1,-4,24,3
CA,13,681542,1,-4,24,12
CA,14,681253,1,-4,24,3
CA,17,681245,1,-4,24,3
CA,10,681257,1,-4,24,3
CA,10,681210,1,-4,24,2
CA,16,681524,1,-4,24,12
CA,17,681524,1,-4,24,12
CA,18,681524,1,-4,24,12
CA,10,681187,1,-4,24,1
CA,14,681245,1,-4,24,3
CA,13,681525,1,-4,24,12
CA,14,681181,1,-4,24,1
CA,15,681206,1,-4,24,1
SZ,26,681500,1,-4,24,11
CA,14,681202,1,-4,24,1
CA,14,681193,1,-4,24,1
CA,12,681539,1,-4,24,12
SZ,26,681540,1,-4,24,12
SZ,26,681269,1,-4,24,4
SZ,26,681218,1,-4,24,2
SZ,26,681498,1,-4,24,11
AU,6,681535,1,-4,25,12
SZ,26,681276,1,-4,25,4
SZ,26,681201,1,-4,25,1
CA,14,681234,1,-4,25,2
CA,11,681539,1,-4,25,12
CA,14,681228,1,-4,25,2
CA,15,681522,1,-4,25,12
CA,9,681259,1,-4,25,3
CA,9,681505,1,-4,25,11
CA,15,681523,1,-4,25,12
CA,11,681540,1,-4,25,12
CA,9,681257,1,-4,25,3
CA,15,681257,1,-4,25,3
CA,14,681244,1,-4,25,3
CA,14,681179,1,-4,25,1
CA,16,681539,1,-4,25,12
CA,15,681200,1,-4,25,1
CA,9,681503,1,-4,25,11
SZ,26,681256,1,-4,25,3
SZ,26,681522,1,-4,25,12
CA,10,681206,1,-4,25,1
CA,11,681524,1,-4,25,12
SZ,26,681241,1,-4,25,3
CA,10,681521,1,-4,25,12
CA,15,681524,1,-4,25,12
CA,16,681531,1,-4,25,12
CA,17,681542,1,-4,25,12
CA,11,681542,1,-4,25,12
CA,18,681523,1,-4,25,12
CA,10,681211,1,-4,25,2
CA,14,681255,1,-4,25,3
CA,14,681187,1,-4,25,1
CA,15,681217,1,-4,25,2
CA,15,681255,1,-4,25,3
CA,14,681243,1,-4,25,3
SZ,26,681182,1,-4,25,1
SZ,26,681476,1,-4,26,10
SZ,26,681505,1,-4,26,11
EZE,21,681230,1,-3,26,2
CA,16,681214,1,-3,26,2
CA,9,681530,1,-3,26,12
CA,12,681524,1,-3,26,12
CA,17,681522,1,-3,26,12
CA,15,681542,1,-3,26,12
CA,10,681523,1,-3,26,12
USC,29,681211,1,-3,26,2
CA,9,681537,1,-3,26,12
SZ,26,681221,1,-3,26,2
CA,17,681220,1,-3,26,2
CA,9,681213,1,-3,26,2
CA,17,681538,1,-3,26,12
CA,14,681180,1,-3,26,1
CA,12,681532,1,-3,26,12
CA,11,681522,1,-3,26,12
USC,29,681539,1,-3,26,12
CA,14,681528,1,-3,26,12
CA,12,681245,1,-3,26,3
CA,11,681532,1,-3,26,12
CA,17,681254,1,-3,26,3
SZ,26,681181,1,-3,26,1
CA,18,681522,1,-3,26,12
CA,12,681523,1,-3,26,12
CA,15,681216,1,-3,26,2
CA,17,681205,1,-3,26,1
USC,29,681183,1,-3,26,1
SZ,26,681261,1,-3,26,3
SZ,26,681228,1,-3,26,2
GME,23,681230,1,-3,26,2
AU,6,681530,1,-3,26,12
SZ,26,681183,1,-3,26,1
SZ,26,681263,1,-3,27,3
AU,6,681536,1,-3,27,12
SZ,26,681272,1,-3,27,4
SZ,26,681275,1,-3,27,4
SZ,26,681282,1,-3,27,4
CA,14,681504,1,-3,27,11
CA,14,681246,1,-3,27,3
CA,15,681235,1,-3,27,2
CA,12,681538,1,-3,27,12
EZE,21,681535,1,-3,27,12
CA,15,681242,1,-3,27,3
CA,14,681242,1,-3,27,3
CA,15,681215,1,-3,27,2
CA,10,681262,1,-3,27,3
CA,12,681253,1,-3,27,3
CA,14,681529,1,-3,27,12
CA,13,681532,1,-3,27,12
CA,12,681256,1,-3,27,3
CA,17,681528,1,-3,27,12
CA,10,681242,1,-3,27,3
CA,14,681225,1,-3,27,2
SZ,26,681438,1,-3,27,9
CA,14,681194,1,-3,27,1
AU,6,681526,1,-3,27,12
CA,9,681523,1,-3,27,12
CA,15,681190,1,-3,27,1
CA,9,681521,1,-3,27,12
CA,15,681187,1,-3,27,1
SZ,26,681240,1,-3,27,3
SZ,26,681479,1,-3,27,10
SZ,26,681465,1,-3,27,10
SZ,26,681229,1,-2,28,2
SZ,26,681209,1,-2,28,2
AU,6,681527,1,-2,28,12
AU,6,681534,1,-2,28,12
SZ,26,681268,1,-2,28,4
SZ,26,681232,1,-2,28,2
SZ,26,681231,1,-2,28,2
SZ,26,681266,1,-2,28,3
SZ,26,681193,1,-2,28,1
SZ,26,681213,1,-2,28,2
SZ,26,681216,1,-2,28,2
SZ,26,681526,1,-2,28,12
CA,17,681527,1,-2,28,12
CA,15,681245,1,-2,28,3
CA,12,681528,1,-2,28,12
CA,17,681201,1,-2,28,1
CA,16,681542,1,-2,28,12
CA,10,681220,1,-2,28,2
USC,29,681541,1,-2,28,12
USC,29,681234,1,-2,28,2
CA,13,681536,1,-2,28,12
CA,14,681537,1,-2,28,12
CA,13,681528,1,-2,28,12
CA,9,681234,1,-2,28,2
USC,29,681215,1,-2,28,2
CA,14,681217,1,-2,28,2
CA,18,681538,1,-2,28,12
USC,29,681223,1,-2,28,2
CA,14,681216,1,-2,28,2
CA,16,681223,1,-2,28,2
CA,16,681253,1,-2,28,3
CA,14,681221,1,-2,28,2
USC,29,681540,1,-2,28,12
CA,14,681538,1,-2,28,12
CA,10,681208,1,-2,28,1
CA,13,681529,1,-2,28,12
CA,17,681240,1,-2,28,3
CA,14,681209,1,-2,28,2
CA,18,681512,1,-2,28,12
CA,17,681187,1,-2,28,1
CA,14,681215,1,-2,28,2
GME,23,681229,1,-2,28,2
AU,6,681178,1,-2,28,1
SZ,26,681475,1,-2,28,10
SZ,26,681288,1,-2,28,4
EZE,21,681229,1,-2,28,2
SZ,26,681277,1,-2,28,4
EZE,21,681184,1,-2,28,1
SZ,26,681520,1,-2,28,12
SZ,26,681184,1,-2,29,1
SZ,26,681225,1,-2,29,2
SZ,26,681468,1,-2,29,10
SZ,26,681299,1,-2,29,5
CA,10,681522,1,-2,29,12
CA,9,681253,1,-2,29,3
USC,29,681204,1,-2,29,1
CA,10,681241,1,-2,29,3
CA,14,681206,1,-2,29,1
CA,17,681215,1,-2,29,2
CA,11,681538,1,-2,29,12
CA,15,681209,1,-2,29,2
CA,16,681201,1,-2,29,1
CA,10,681215,1,-2,29,2
CA,16,681245,1,-2,29,3
CA,17,681255,1,-2,29,3
CA,15,681181,1,-2,29,1
CA,15,681244,1,-2,29,3
CA,17,681202,1,-2,29,1
CA,16,681202,1,-2,29,1
CA,16,681522,1,-2,29,12
CA,10,681203,1,-2,29,1
USC,29,681542,1,-2,29,12
USC,29,681525,1,-2,29,12
CA,9,681533,1,-2,29,12
CA,14,681512,1,-2,29,12
CA,10,681180,1,-2,29,1
CA,17,681536,1,-2,29,12
CA,18,681503,1,-2,29,11
SZ,26,681239,1,-2,29,3
CA,14,681195,1,-2,29,1
CA,9,681504,1,-2,29,11
EZE,21,681536,1,-2,29,12
CA,9,681258,1,-2,29,3
CA,17,681262,1,-2,29,3
SZ,26,681273,1,-2,29,4
SZ,26,681206,1,-2,29,1
AU,6,681185,1,-2,29,1
SZ,26,681274,1,-2,29,4
AU,6,681537,1,-2,29,12
SZ,26,681207,1,-2,29,1
SZ,26,681185,1,-1,29,1
SZ,26,681312,1,-1,30,5
SZ,26,681214,1,-1,30,2
SZ,26,681264,1,-1,30,3
SZ,26,681491,1,-1,30,11
GM,22,681536,1,-1,30,12
EZE,21,681511,1,-1,30,11
CA,17,681179,1,-1,30,1
CA,17,681244,1,-1,30,3
CA,10,681529,1,-1,30,12
CA,9,681502,1,-1,30,11
CA,14,681503,1,-1,30,11
SZ,26,681477,1,-1,30,10
USC,29,681205,1,-1,30,1
SZ,26,681400,1,-1,30,8
SZ,26,681220,1,-1,30,2
CA,14,681260,1,-1,30,3
CA,15,681229,1,-1,30,2
CA,15,681221,1,-1,30,2
CA,12,681529,1,-1,30,12
CA,15,681246,1,-1,30,3
CA,10,681188,1,-1,30,1
CA,12,681244,1,-1,30,3
CA,16,681209,1,-1,30,2
CA,18,681504,1,-1,30,11
CA,9,681538,1,-1,30,12
SZ,26,681538,1,-1,30,12
CA,10,681538,1,-1,30,12
CA,18,681529,1,-1,30,12
USC,29,681524,1,-1,30,12
CA,18,681505,1,-1,30,11
CA,9,681229,1,-1,30,2
CA,15,681179,1,-1,30,1
CA,17,681503,1,-1,30,11
CA,17,681257,1,-1,30,3
CA,10,681503,1,-1,30,11
USC,29,681199,1,-1,30,1
USC,29,681531,1,-1,30,12
USC,29,681214,1,-1,30,2
CA,9,681242,1,-1,30,3
CA,16,681181,1,-1,30,1
CA,13,681521,1,-1,30,12
CA,14,681257,1,-1,30,3
USC,29,681200,1,-1,30,1
CA,12,681537,1,-1,30,12
CA,16,681182,1,-1,30,1
