station,datetime,obs_type,obs_value,TMAX_F,month,country_code
ITE00100554,716,1315,36,97,7,11
ITE00100550,718,1315,36,98,7,11
ASN00086071,218,1315,37,98,2,2
USC00288878,716,1315,37,98,7,14
ASN00090015,106,1315,37,98,1,2
USC00288878,717,1315,37,99,7,14
ASN00086071,207,1315,38,101,2,2
ASN00066062,219,1315,38,101,2,2
ASN00086071,211,1315,39,102,2,2
ASN00086071,208,1315,39,102,2,2
ASN00086071,115,1315,39,103,1,2
ASN00086071,116,1315,42,108,1,2
SZ000006717,211,1315,-22,-8,2,12
SZ000006717,210,1315,-19,-2,2,12
USC00288878,728,1315,-18,0,7,14
SZ000006717,329,1315,-18,0,3,12
SZ000006717,221,1315,-17,1,2,12
SZ000006717,330,1315,-15,4,3,12
SZ000006717,323,1315,-15,5,3,12
SZ000006717,324,1315,-15,5,3,12
SZ000006717,220,1315,-14,6,2,12
SZ000006717,328,1315,-14,6,3,12
CA006158350,117,1315,-14,7,1,5
EZE00100082,206,1315,-14,7,2,8
SZ000006717,119,1315,-14,7,1,12
SZ000006717,222,1315,-14,8,2,12
CA006148100,118,1315,-13,8,1,5
GME00125218,214,1315,-13,8,2,10
SZ000006717,118,1315,-13,9,1,12
SZ000006717,325,1315,-13,9,3,12
SZ000006717,326,1315,-13,9,3,12
GM000004204,214,1315,-12,10,2,9
CA006148100,127,1315,-12,10,1,5
CA006148100,126,1315,-12,10,1,5
CA006158350,107,1315,-12,10,1,5
SZ000006717,117,1315,-12,10,1,12
SZ000006717,309,1315,-12,10,3,12
SZ000006717,1213,1315,-12,10,12,12
SZ000006717,310,1315,-12,11,3,12
GME00125218,213,1315,-12,11,2,10
CA006158350,212,1315,-12,11,2,5
SZ000006717,209,1315,-12,11,2,12
EZE00100082,207,1315,-12,11,2,8
SZ000006717,1215,1315,-12,11,12,12
SZ000006717,116,1315,-11,12,1,12
CA006148100,1215,1315,-11,12,12,5
SZ000006717,115,1315,-11,13,1,12
GME00125218,205,1315,-11,13,2,10
SZ000006717,103,1315,-11,13,1,12
CA006148100,117,1315,-11,13,1,5
CA006158350,126,1315,-11,13,1,5
CA006148100,213,1315,-11,13,2,5
GM000004204,205,1315,-10,14,2,9
SZ000006717,206,1315,-10,14,2,12
SZ000006717,303,1315,-10,14,3,12
CA006148100,119,1315,-10,14,1,5
SZ000006717,327,1315,-10,14,3,12
GM000004204,206,1315,-10,14,2,9
SZ000006717,306,1315,-10,14,3,12
SZ000006717,223,1315,-10,14,2,12
SZ000006717,120,1315,-10,15,1,12
GME00125218,206,1315,-10,15,2,10
GM000004204,207,1315,-10,15,2,9
EZE00100082,214,1315,-10,15,2,8
CA006158350,125,1315,-9,15,1,5
CA006158350,118,1315,-9,15,1,5
CA006148100,125,1315,-9,15,1,5
CA006148100,1223,1315,-9,15,12,5
CA006158350,211,1315,-9,15,2,5
CA006158350,127,1315,-9,15,1,5
CA006148100,1222,1315,-9,15,12,5
CA006148100,1216,1315,-9,15,12,5
SZ000006717,331,1315,-9,15,3,12
SZ000006717,207,1315,-9,15,2,12
GM000004204,213,1315,-9,15,2,9
SZ000006717,212,1315,-9,16,2,12
SZ000006717,314,1315,-9,16,3,12
SZ000006717,130,1315,-9,16,1,12
CA006158350,213,1315,-9,16,2,5
CA006158350,119,1315,-9,16,1,5
CA006158350,116,1315,-9,16,1,5
SZ000006717,308,1315,-9,16,3,12
EZE00100082,208,1315,-9,16,2,8
EZE00100082,213,1315,-9,16,2,8
EZE00100082,205,1315,-9,16,2,8
SZ000006717,107,1315,-9,16,1,12
SZ000006717,131,1315,-8,17,1,12
SZ000006717,213,1315,-8,17,2,12
SZ000006717,1214,1315,-8,17,12,12
CA006148100,208,1315,-8,17,2,5
SZ000006717,218,1315,-8,17,2,12
SZ000006717,101,1315,-8,17,1,12
CA006148100,111,1315,-8,17,1,5
SZ000006717,316,1315,-8,17,3,12
SZ000006717,311,1315,-8,17,3,12
SZ000006717,215,1315,-8,17,2,12
GME00125218,211,1315,-8,17,2,10
SZ000006717,225,1315,-8,17,2,12
SZ000006717,102,1315,-8,18,1,12
SZ000006717,307,1315,-8,18,3,12
GME00125218,212,1315,-8,18,2,10
SZ000006717,1110,1315,-8,18,11,12
SZ000006717,315,1315,-8,18,3,12
GM000004204,212,1315,-8,18,2,9
SZ000006717,202,1315,-8,18,2,12
SZ000006717,104,1315,-8,18,1,12
CA006158350,1222,1315,-8,18,12,5
CA006148100,1214,1315,-8,18,12,5
GME00125218,204,1315,-8,18,2,10
CA006148100,209,1315,-8,18,2,5
CA006148100,211,1315,-8,18,2,5
CA006158350,312,1315,-8,18,3,5
EZE00100082,211,1315,-8,18,2,8
GM000004204,211,1315,-8,18,2,9
SZ000006717,1230,1315,-8,18,12,12
SZ000006717,1216,1315,-8,18,12,12
GME00125218,210,1315,-7,19,2,10
EZE00100082,216,1315,-7,19,2,8
SZ000006717,205,1315,-7,19,2,12
AU000005901,205,1315,-7,19,2,3
EZE00100082,320,1315,-7,19,3,8
SZ000006717,401,1315,-7,19,4,12
AU000005901,211,1315,-7,19,2,3
SZ000006717,204,1315,-7,19,2,12
CA006148100,124,1315,-7,19,1,5
CA006148100,207,1315,-7,19,2,5
CA006148100,120,1315,-7,19,1,5
SZ000006717,304,1315,-7,19,3,12
CA006158350,115,1315,-7,19,1,5
SZ000006717,319,1315,-7,19,3,12
SZ000006717,1212,1315,-7,19,12,12
SZ000006717,112,1315,-7,19,1,12
SZ000006717,129,1315,-7,20,1,12
AU000005901,213,1315,-7,20,2,3
EZE00100082,103,1315,-7,20,1,8
SZ000006717,113,1315,-7,20,1,12
CA006158350,1215,1315,-7,20,12,5
CA006148100,1221,1315,-7,20,12,5
EZE00100082,212,1315,-7,20,2,8
SZ000006717,214,1315,-7,20,2,12
CA006148100,107,1315,-7,20,1,5
SZ000006717,1231,1315,-7,20,12,12
SZ000006717,317,1315,-7,20,3,12
AU000005901,206,1315,-7,20,2,3
GME00125218,207,1315,-7,20,2,10
SZ000006717,128,1315,-6,20,1,12
GME00125218,321,1315,-6,20,3,10
GME00125218,102,1315,-6,20,1,10
GM000004204,102,1315,-6,21,1,9
GM000004204,210,1315,-6,21,2,9
EZE00100082,210,1315,-6,21,2,8
SZ000006717,217,1315,-6,21,2,12
GME00125218,320,1315,-6,21,3,10
CA006158350,310,1315,-6,21,3,5
CA006148100,128,1315,-6,21,1,5
CA006158350,206,1315,-6,21,2,5
CA006158350,207,1315,-6,21,2,5
CA006158350,1221,1315,-6,21,12,5
CA006158350,1214,1315,-6,21,12,5
CA006158350,209,1315,-6,21,2,5
CA006158350,208,1315,-6,21,2,5
SZ000006717,320,1315,-6,21,3,12
AU000005901,215,1315,-6,21,2,3
SZ000006717,111,1315,-6,21,1,12
AU000005901,212,1315,-6,21,2,3
GM000004204,215,1315,-6,21,2,9
SZ000006717,226,1315,-6,21,2,12
SZ000006717,302,1315,-6,21,3,12
AU000005901,320,1315,-6,21,3,3
SZ000006717,1128,1315,-6,21,11,12
GM000004204,320,1315,-6,21,3,9
SZ000006717,301,1315,-6,21,3,12
GME00125218,215,1315,-6,22,2,10
SZ000006717,1206,1315,-6,22,12,12
CA006158350,1216,1315,-6,22,12,5
CA006158350,1220,1315,-6,22,12,5
CA006148100,130,1315,-6,22,1,5
AU000005901,210,1315,-6,22,2,3
AU000005901,207,1315,-6,22,2,3
GM000004204,204,1315,-6,22,2,9
AU000005901,208,1315,-6,22,2,3
AU000005901,1229,1315,-6,22,12,3
SZ000006717,312,1315,-5,22,3,12
SZ000006717,313,1315,-5,22,3,12
SZ000006717,403,1315,-5,22,4,12
SZ000006717,208,1315,-5,22,2,12
SZ000006717,1207,1315,-5,23,12,12
CA006148100,103,1315,-5,23,1,5
CA006148100,1213,1315,-5,23,12,5
SZ000006717,1129,1315,-5,23,11,12
SZ000006717,201,1315,-5,23,2,12
EZE00100082,215,1315,-5,23,2,8
BE000006447,211,1315,-5,23,2,4
CA006148100,104,1315,-5,23,1,5
AU000005901,216,1315,-5,23,2,3
CA006158350,111,1315,-5,23,1,5
SZ000006717,227,1315,-5,23,2,12
CA006158350,129,1315,-5,23,1,5
CA006158350,124,1315,-5,23,1,5
CA006158350,101,1315,-5,23,1,5
SZ000006717,322,1315,-5,23,3,12
BE000006447,212,1315,-5,23,2,4
EZE00100082,101,1315,-5,23,1,8
SZ000006717,318,1315,-5,23,3,12
EZE00100082,217,1315,-5,23,2,8
AU000005901,209,1315,-5,23,2,3
EZE00100082,102,1315,-5,23,1,8
SZ000006717,305,1315,-5,24,3,12
BE000006447,213,1315,-5,24,2,4
SZ000006717,1209,1315,-5,24,12,12
EZE00100082,321,1315,-5,24,3,8
SZ000006717,321,1315,-5,24,3,12
SZ000006717,123,1315,-5,24,1,12
SZ000006717,1109,1315,-5,24,11,12
BE000006447,214,1315,-4,24,2,4
SZ000006717,219,1315,-4,24,2,12
AU000005901,1228,1315,-4,24,12,3
GME00125218,322,1315,-4,24,3,10
CA006148100,311,1315,-4,24,3,5
CA006148100,1220,1315,-4,24,12,5
GME00125218,103,1315,-4,24,1,10
CA006148100,210,1315,-4,24,2,5
CA006158350,214,1315,-4,24,2,5
EZE00100082,1230,1315,-4,24,12,8
CA006158350,128,1315,-4,24,1,5
AU000005901,1230,1315,-4,24,12,3
SZ000006717,203,1315,-4,24,2,12
SZ000006717,1104,1315,-4,24,11,12
SZ000006717,1229,1315,-4,24,12,12
SZ000006717,110,1315,-4,25,1,12
SZ000006717,121,1315,-4,25,1,12
EZE00100082,209,1315,-4,25,2,8
CA006148100,121,1315,-4,25,1,5
CA006148100,102,1315,-4,25,1,5
CA006148100,215,1315,-4,25,2,5
USC00288878,1215,1315,-4,25,12,14
SZ000006717,1130,1315,-4,25,11,12
CA006158350,205,1315,-4,25,2,5
CA006148100,313,1315,-4,25,3,5
CA006148100,112,1315,-4,25,1,5
EZE00100082,204,1315,-4,26,2,8
GME00125218,216,1315,-4,26,2,10
GM000004204,101,1315,-4,26,1,9
GME00125218,203,1315,-4,26,2,10
SZ000006717,1217,1315,-4,26,12,12
SZ000006717,114,1315,-4,26,1,12
SZ000006717,216,1315,-4,26,2,12
SZ000006717,402,1315,-3,26,4,12
USC00288878,1223,1315,-3,26,12,14
CA006158350,104,1315,-3,26,1,5
CA006158350,120,1315,-3,26,1,5
AU000005901,103,1315,-3,26,1,3
CA006148100,214,1315,-3,26,2,5
CA006158350,215,1315,-3,26,2,5
CA006158350,110,1315,-3,26,1,5
SZ000006717,1121,1315,-3,26,11,12
SZ000006717,1220,1315,-3,26,12,12
SZ000006717,1205,1315,-3,26,12,12
SZ000006717,1211,1315,-3,26,12,12
GM000004204,1225,1315,-3,26,12,9
AU000005901,1213,1315,-3,26,12,3
SZ000006717,1107,1315,-3,26,11,12
SZ000006717,1203,1315,-3,27,12,12
SZ000006717,1202,1315,-3,27,12,12
GME00125218,101,1315,-3,27,1,10
SZ000006717,1219,1315,-3,27,12,12
AU000005901,1227,1315,-3,27,12,3
AU000005901,319,1315,-3,27,3,3
SZ000006717,1228,1315,-3,27,12,12
SZ000006717,1218,1315,-3,27,12,12
EZE00100082,1228,1315,-3,27,12,8
AU000005901,321,1315,-3,27,3,3
EZE00100082,125,1315,-3,27,1,8
SZ000006717,1101,1315,-3,27,11,12
CA006158350,228,1315,-3,27,2,5
CA006158350,103,1315,-3,27,1,5
CA006158350,130,1315,-3,27,1,5
SZ000006717,1201,1315,-3,27,12,12
GM000004204,322,1315,-3,27,3,9
AU000005901,101,1315,-3,27,1,3
USC00288878,1216,1315,-3,27,12,14
SZ000006717,1124,1315,-3,27,11,12
GME00125218,223,1315,-3,27,2,10
CA006148100,202,1315,-3,27,2,5
SZ000006717,404,1315,-3,27,4,12
CA006148100,110,1315,-3,27,1,5
GM000004204,329,1315,-3,27,3,9
SZ000006717,106,1315,-3,27,1,12
EZE00100082,223,1315,-3,27,2,8
GME00125218,125,1315,-2,28,1,10
SZ000006717,1127,1315,-2,28,11,12
SZ000006717,1108,1315,-2,28,11,12
BE000006447,210,1315,-2,28,2,4
GME00125218,222,1315,-2,28,2,10
GM000004204,321,1315,-2,28,3,9
SZ000006717,1028,1315,-2,28,10,12
EZE00100082,329,1315,-2,28,3,8
AU000005901,214,1315,-2,28,2,3
GME00125218,319,1315,-2,28,3,10
CA006158350,210,1315,-2,28,2,5
USC00288878,1222,1315,-2,28,12,14
CA006158350,1229,1315,-2,28,12,5
SZ000006717,1031,1315,-2,28,10,12
CA006148100,301,1315,-2,28,3,5
CA006158350,108,1315,-2,28,1,5
CA006158350,1213,1315,-2,28,12,5
CA006148100,218,1315,-2,28,2,5
CA006148100,228,1315,-2,28,2,5
CA006148100,1208,1315,-2,28,12,5
CA006148100,310,1315,-2,28,3,5
CA006158350,311,1315,-2,28,3,5
CA006158350,121,1315,-2,28,1,5
CA006158350,227,1315,-2,28,2,5
AU000005901,120,1315,-2,28,1,3
AU000005901,1214,1315,-2,28,12,3
SZ000006717,1020,1315,-2,28,10,12
GME00125218,329,1315,-2,28,3,10
AU000005901,223,1315,-2,28,2,3
SZ000006717,1208,1315,-2,28,12,12
SZ000006717,127,1315,-2,28,1,12
GM000004204,221,1315,-2,28,2,9
GM000004204,222,1315,-2,28,2,9
SZ000006717,105,1315,-2,28,1,12
EZE00100082,1229,1315,-2,28,12,8
EZE00100082,1223,1315,-2,28,12,8
GM000004204,1224,1315,-2,28,12,9
EZE00100082,322,1315,-2,28,3,8
SZ000006717,1227,1315,-2,28,12,12
GME00125218,323,1315,-2,28,3,10
AU000005901,102,1315,-2,28,1,3
AU000005901,222,1315,-2,29,2,3
SZ000006717,1114,1315,-2,29,11,12
SZ000006717,122,1315,-2,29,1,12
GM000004204,103,1315,-2,29,1,9
SZ000006717,1221,1315,-2,29,12,12
EZE00100082,225,1315,-2,29,2,8
GM000004204,125,1315,-2,29,1,9
CA006158350,313,1315,-2,29,3,5
CA006158350,1230,1315,-2,29,12,5
CA006148100,1230,1315,-2,29,12,5
CA006158350,305,1315,-2,29,3,5
CA006158350,1217,1315,-2,29,12,5
CA006158350,114,1315,-2,29,1,5
CA006158350,202,1315,-2,29,2,5
CA006158350,216,1315,-2,29,2,5
UK000056225,212,1315,-2,29,2,13
CA006148100,109,1315,-2,29,1,5
CA006158350,102,1315,-2,29,1,5
CA006148100,224,1315,-2,29,2,5
EZE00100082,122,1315,-2,29,1,8
GME00125218,122,1315,-2,29,1,10
SZ000006717,1126,1315,-2,29,11,12
BE000006447,101,1315,-2,29,1,4
AU000005901,1231,1315,-2,29,12,3
GM000004204,203,1315,-2,29,2,9
GM000004204,216,1315,-1,29,2,9
EZE00100082,1227,1315,-1,29,12,8
GME00125218,208,1315,-1,29,2,10
SZ000006717,1125,1315,-1,29,11,12
GME00125218,209,1315,-1,29,2,10
EZE00100082,222,1315,-1,30,2,8
GME00125218,130,1315,-1,30,1,10
GME00125218,325,1315,-1,30,3,10
GME00125218,124,1315,-1,30,1,10
EZE00100082,203,1315,-1,30,2,8
GME00125218,328,1315,-1,30,3,10
SZ000006717,1027,1315,-1,30,10,12
SZ000006717,1204,1315,-1,30,12,12
SZ000006717,1102,1315,-1,30,11,12
EZE00100082,224,1315,-1,30,2,8
CA006148100,206,1315,-1,30,2,5
CA006148100,201,1315,-1,30,2,5
CA006158350,301,1315,-1,30,3,5
SZ000006717,1226,1315,-1,30,12,12
CA006148100,131,1315,-1,30,1,5
CA006148100,1218,1315,-1,30,12,5
UK000056225,210,1315,-1,30,2,13
CA006158350,308,1315,-1,30,3,5
CA006158350,112,1315,-1,30,1,5
GME00125218,221,1315,-1,30,2,10
SZ000006717,1019,1315,-1,30,10,12
SZ000006717,1118,1315,-1,30,11,12
EZE00100082,319,1315,-1,30,3,8
SZ000006717,109,1315,-1,30,1,12
AU000005901,203,1315,-1,30,2,3
GM000004204,122,1315,-1,30,1,9
GME00125218,1228,1315,-1,31,12,10
AU000005901,323,1315,-1,31,3,3
EZE00100082,1214,1315,-1,31,12,8
AU000005901,329,1315,-1,31,3,3
GM000004204,223,1315,-1,31,2,9
GM000004204,328,1315,-1,31,3,9
BE000006447,209,1315,-1,31,2,4
SZ000006717,1030,1315,-1,31,10,12
SZ000006717,1105,1315,-1,31,11,12
SZ000006717,1029,1315,-1,31,10,12
CA006148100,325,1315,-1,31,3,5
CA006148100,1209,1315,-1,31,12,5
CA006148100,1128,1315,-1,31,11,5
CA006158350,224,1315,-1,31,2,5
EIE00101859,126,1315,-1,31,1,7
SZ000006717,1014,1315,-1,31,10,12
GME00125218,1227,1315,-1,31,12,10
EZE00100082,201,1315,-1,31,2,8
SZ000006717,1113,1315,-1,31,11,12
CA006148100,114,1315,-1,31,1,5
CA006148100,113,1315,-1,31,1,5
CA006148100,116,1315,-1,31,1,5
CA006148100,220,1315,-1,31,2,5
CA006158350,220,1315,-1,31,2,5
AU000005901,112,1315,-1,31,1,3
CA006158350,219,1315,-1,31,2,5
CA006158350,304,1315,-1,31,3,5
UK000056225,213,1315,-1,31,2,13
SZ000006717,224,1315,-1,31,2,12
CA006148100,1229,1315,-1,31,12,5
CA006148100,304,1315,-1,31,3,5
CA006148100,216,1315,-1,31,2,5
SZ000006717,1106,1315,-1,31,11,12
USC00288878,1217,1315,-1,31,12,14
ITE00100554,121,1315,0,31,1,11
AU000005901,131,1315,0,31,1,3
EZE00100082,221,1315,0,31,2,8
EZE00100082,323,1315,0,31,3,8
AU000005901,121,1315,0,31,1,3
GM000004204,124,1315,0,31,1,9
AU000005901,1209,1315,0,31,12,3
AU000005901,202,1315,0,31,2,3
SZ000006717,1111,1315,0,31,11,12
BE000006447,124,1315,0,31,1,4
GME00125218,1225,1315,0,31,12,10
AU000005901,322,1315,0,31,3,3
GM000004204,323,1315,0,31,3,9
GME00125218,202,1315,0,31,2,10
GME00125218,123,1315,0,31,1,10
AU000005901,113,1315,0,31,1,3
BE000006447,1213,1315,0,31,12,4
EZE00100082,1213,1315,0,31,12,8
SZ000006717,1015,1315,0,31,10,12
GM000004204,319,1315,0,31,3,9
SZ000006717,124,1315,0,31,1,12
BE000006447,320,1315,0,31,3,4
EZE00100082,121,1315,0,31,1,8
BE000006447,102,1315,0,32,1,4
ITE00100554,120,1315,0,32,1,11
ITE00100554,118,1315,0,32,1,11
SZ000006717,1120,1315,0,32,11,12
EZE00100082,124,1315,0,32,1,8
UK000056225,127,1315,0,32,1,13
GME00125218,1213,1315,0,32,12,10
ITE00100550,212,1315,0,32,2,11
BE000006447,1223,1315,0,32,12,4
BE000006447,121,1315,0,32,1,4
SZ000006717,1018,1315,0,32,10,12
BE000006447,122,1315,0,32,1,4
SZ000006717,1009,1315,0,32,10,12
USC00288878,1208,1315,0,32,12,14
CA006158350,1111,1315,0,32,11,5
GME00125218,104,1315,0,32,1,10
GM000004204,1213,1315,0,32,12,9
CA006148100,324,1315,0,32,3,5
CA006148100,1027,1315,0,32,10,5
EIE00101859,123,1315,0,32,1,7
SZ000006717,414,1315,0,32,4,12
CA006148100,217,1315,0,32,2,5
EIE00101859,124,1315,0,32,1,7
EIE00101859,120,1315,0,32,1,7
ITE00100550,120,1315,0,32,1,11
EIE00101859,122,1315,0,32,1,7
CA006158350,1208,1315,0,32,12,5
EIE00101859,121,1315,0,32,1,7
CA006148100,1110,1315,0,32,11,5
CA006148100,221,1315,0,32,2,5
GME00125218,318,1315,0,32,3,10
GM000004204,1227,1315,0,32,12,9
CA006148100,1228,1315,0,32,12,5
EIE00101859,125,1315,0,32,1,7
GM000004204,209,1315,0,32,2,9
CA006158350,221,1315,0,32,2,5
SZ000006717,1210,1315,0,32,12,12
SZ000006717,1022,1315,0,32,10,12
EZE00100082,126,1315,0,32,1,8
EZE00100082,202,1315,0,32,2,8
UK000056225,214,1315,0,32,2,13
EZE00100082,1222,1315,0,32,12,8
GME00125218,313,1315,0,32,3,10
UK000047811,121,1315,0,32,1,13
EZE00100082,1226,1315,0,32,12,8
EZE00100082,130,1315,0,32,1,8
SZ000006717,1013,1315,0,32,10,12
ITE00100554,119,1315,0,32,1,11
EZE00100082,1209,1315,0,33,12,8
AU000005901,204,1315,0,33,2,3
ITE00100554,124,1315,0,33,1,11
AU000005901,217,1315,0,33,2,3
EZE00100082,104,1315,0,33,1,8
GME00125218,312,1315,0,33,3,10
GME00125218,324,1315,0,33,3,10
GME00125218,118,1315,0,33,1,10
GME00125218,1212,1315,0,33,12,10
UK000056225,211,1315,0,33,2,13
UK000047811,125,1315,0,33,1,13
GM000004204,330,1315,0,33,3,9
SZ000006717,1225,1315,0,33,12,12
GME00125218,1224,1315,0,33,12,10
AU000005901,125,1315,0,33,1,3
AU000005901,1220,1315,0,33,12,3
AU000005901,122,1315,0,33,1,3
AU000005901,301,1315,0,33,3,3
EZE00100082,1224,1315,0,33,12,8
CA006148100,1107,1315,1,33,11,5
CA006158350,1110,1315,1,33,11,5
GME00125218,317,1315,1,33,3,10
CA006148100,1206,1315,1,33,12,5
EZE00100082,112,1315,1,33,1,8
CA006158350,217,1315,1,33,2,5
CA006148100,1207,1315,1,33,12,5
EIE00101859,127,1315,1,33,1,7
SZ000006717,1023,1315,1,33,10,12
EZE00100082,1231,1315,1,33,12,8
CA006148100,1129,1315,1,33,11,5
UK000056225,125,1315,1,33,1,13
CA006148100,106,1315,1,33,1,5
CA006148100,123,1315,1,33,1,5
CA006148100,105,1315,1,33,1,5
CA006158350,131,1315,1,33,1,5
CA006148100,225,1315,1,33,2,5
EZE00100082,129,1315,1,33,1,8
EZE00100082,324,1315,1,33,3,8
BE000006447,1209,1315,1,33,12,4
BE000006447,103,1315,1,33,1,4
ITE00100554,103,1315,1,33,1,11
AU000005901,126,1315,1,33,1,3
GM000004204,104,1315,1,33,1,9
GM000004204,118,1315,1,33,1,9
GM000004204,1204,1315,1,33,12,9
AU000005901,1210,1315,1,33,12,3
BE000006447,215,1315,1,33,2,4
GME00125218,1214,1315,1,33,12,10
EZE00100082,1210,1315,1,33,12,8
GM000004204,1212,1315,1,33,12,9
UK000047811,122,1315,1,33,1,13
GME00125218,119,1315,1,33,1,10
UK000047811,123,1315,1,34,1,13
GM000004204,1223,1315,1,34,12,9
BE000006447,1212,1315,1,34,12,4
EZE00100082,328,1315,1,34,3,8
GME00125218,330,1315,1,34,3,10
BE000006447,123,1315,1,34,1,4
UK000056225,101,1315,1,34,1,13
SZ000006717,1116,1315,1,34,11,12
SZ000006717,415,1315,1,34,4,12
SZ000006717,1021,1315,1,34,10,12
AU000005901,324,1315,1,34,3,3
GM000004204,1226,1315,1,34,12,9
SZ000006717,511,1315,1,34,5,12
AU000005901,124,1315,1,34,1,3
ITE00100550,119,1315,1,34,1,11
CA006158350,109,1315,1,34,1,5
CA006148100,1111,1315,1,34,11,5
CA006148100,1028,1315,1,34,10,5
CA006158350,1027,1315,1,34,10,5
CA006158350,1107,1315,1,34,11,5
CA006148100,408,1315,1,34,4,5
GM000004204,325,1315,1,34,3,9
CA006148100,203,1315,1,34,2,5
GM000004204,121,1315,1,34,1,9
ITE00100550,121,1315,1,34,1,11
ITE00100554,122,1315,1,34,1,11
EZE00100082,118,1315,1,34,1,8
USC00288878,1218,1315,1,34,12,14
GME00125218,129,1315,1,34,1,10
CA006158350,1128,1315,1,34,11,5
UK000047811,120,1315,1,34,1,13
CA006148100,1205,1315,1,34,12,5
SZ000006717,1005,1315,1,34,10,12
SZ000006717,518,1315,1,34,5,12
EZE00100082,117,1315,1,34,1,8
EZE00100082,131,1315,1,34,1,8
SZ000006717,1222,1315,1,34,12,12
UK000056225,126,1315,1,34,1,13
ITE00100554,101,1315,1,34,1,11
SZ000006717,1115,1315,1,34,11,12
ITE00100554,212,1315,1,34,2,11
GME00125218,1210,1315,1,34,12,10
AU000005901,1219,1315,1,34,12,3
ITE00100550,322,1315,1,34,3,11
UK000056225,124,1315,1,34,1,13
GME00125218,1215,1315,1,34,12,10
EZE00100082,1215,1315,1,34,12,8
UK000047811,127,1315,1,34,1,13
SZ000006717,1103,1315,1,34,11,12
AU000005901,1215,1315,1,34,12,3
UK000047811,126,1315,1,34,1,13
SZ000006717,108,1315,1,34,1,12
EZE00100082,1225,1315,1,34,12,8
GME00125218,1222,1315,1,34,12,10
EZE00100082,113,1315,1,34,1,8
GME00125218,121,1315,1,35,1,10
BE000006447,118,1315,1,35,1,4
BE000006447,321,1315,1,35,3,4
GME00125218,220,1315,1,35,2,10
GM000004204,119,1315,1,35,1,9
ITE00100550,210,1315,2,35,2,11
EZE00100082,317,1315,2,35,3,8
AU000005901,130,1315,2,35,1,3
ITE00100550,211,1315,2,35,2,11
EZE00100082,1116,1315,2,35,11,8
GM000004204,1222,1315,2,35,12,9
GM000004204,130,1315,2,35,1,9
GM000004204,208,1315,2,35,2,9
GME00125218,218,1315,2,35,2,10
EZE00100082,119,1315,2,35,1,8
AU000005901,1216,1315,2,35,12,3
AU000005901,201,1315,2,35,2,3
UK000056225,122,1315,2,35,1,13
UK000056225,120,1315,2,35,1,13
USC00288878,1230,1315,2,35,12,14
CA006158350,1205,1315,2,35,12,5
CA006148100,1106,1315,2,35,11,5
UK000056225,215,1315,2,35,2,13
CA006148100,1201,1315,2,35,12,5
SZ000006717,1016,1315,2,35,10,12
CA006158350,218,1315,2,35,2,5
CA006158350,203,1315,2,35,2,5
CA006158350,1228,1315,2,35,12,5
ITE00100554,117,1315,2,35,1,11
SZ000006717,519,1315,2,35,5,12
EZE00100082,312,1315,2,35,3,8
CA006158350,113,1315,2,35,1,5
CA006158350,1105,1315,2,35,11,5
CA006148100,306,1315,2,35,3,5
BE000006447,119,1315,2,35,1,4
ITE00100554,201,1315,2,35,2,11
SZ000006717,1122,1315,2,35,11,12
CA006148100,314,1315,2,35,3,5
CA006148100,1227,1315,2,35,12,5
ITE00100554,322,1315,2,35,3,11
EZE00100082,1216,1315,2,35,12,8
CA006158350,201,1315,2,35,2,5
UK000056225,121,1315,2,35,1,13
EZE00100082,123,1315,2,35,1,8
EZE00100082,325,1315,2,35,3,8
SZ000006717,125,1315,2,35,1,12
GM000004204,312,1315,2,35,3,9
GME00125218,1223,1315,2,35,12,10
ITE00100550,209,1315,2,35,2,11
SZ000006717,524,1315,2,35,5,12
GME00125218,126,1315,2,35,1,10
GM000004204,316,1315,2,35,3,9
UK000056225,209,1315,2,35,2,13
EZE00100082,306,1315,2,35,3,8
AU000005901,225,1315,2,35,2,3
SZ000006717,1224,1315,2,35,12,12
GM000004204,1209,1315,2,35,12,9
AU000005901,117,1315,2,35,1,3
GM000004204,317,1315,2,35,3,9
BE000006447,204,1315,2,35,2,4
AU000005901,1225,1315,2,36,12,3
GM000004204,1215,1315,2,36,12,9
ITE00100554,1215,1315,2,36,12,11
ITE00100550,101,1315,2,36,1,11
AU000005901,129,1315,2,36,1,3
AU000005901,1212,1315,2,36,12,3
SZ000006717,405,1315,2,36,4,12
GM000004204,220,1315,2,36,2,9
ITE00100554,217,1315,2,36,2,11
AU000005901,328,1315,2,36,3,3
GM000004204,1210,1315,2,36,12,9
GME00125218,1226,1315,2,36,12,10
GME00125218,331,1315,2,36,3,10
SZ000006717,1117,1315,2,36,11,12
AU000005901,118,1315,2,36,1,3
ITE00100554,320,1315,2,36,3,11
AU000005901,224,1315,2,36,2,3
GME00125218,224,1315,2,36,2,10
GM000004204,313,1315,2,36,3,9
SZ000006717,521,1315,2,36,5,12
ITE00100550,122,1315,2,36,1,11
UK000056225,219,1315,2,36,2,13
UK000047811,213,1315,2,36,2,13
GM000004204,324,1315,2,36,3,9
AU000005901,1208,1315,2,36,12,3
AU000005901,1226,1315,2,36,12,3
CA006148100,1219,1315,2,36,12,5
SZ000006717,419,1315,2,36,4,12
CA006158350,306,1315,2,36,3,5
USC00288878,1209,1315,2,36,12,14
